%% LaTeX2e file `Time_work.dat'
%% generated by the `filecontents' environment
%% from source `report' on 2019/12/25.
%%
  3 103259868
  6 123025367
  10 121135023
  20 139548342
  50 203685764
  75 246526176
  100 315689052
 
